is_rumor,thread,in_reply_tweet,event,text,tweet_id,is_source_tweet,in_reply_user,user_id,hashtags_count,retweet_count,favorite_count,mentions_count,user.tweets_count,user.verified,user.followers_count,user.friends_count,hasperiod,number_punct,negativewordcount,positivewordcount,sentimentscore
1,524930671220105216,5.249306712201052e+17,ottawashooting,@CBCTheNational can't watch on mobile?,524931926868897792,0,24000965.0,991976190,0,0,0,1,2485,0,130,341,0,2,0,0,0.0
1,524930671220105216,5.249306712201052e+17,ottawashooting,@CBCTheNational @CBCNews Gunman at Parliament's Centre Block has been shot and killed RT @btrottier,524932085963063296,0,24000965.0,38178333,0,0,0,3,16741,0,584,1842,0,1,0,0,-0.2
1,524930671220105216,5.249319268688978e+17,ottawashooting,@NatopowerGaming Try this: http://t.co/9a8UAo1XQo,524932180158713856,0,991976190.0,24000965,0,0,0,1,11868,1,126711,75,1,9,0,0,0.0
1,524930671220105216,5.249306712201052e+17,ottawashooting,"@CBCTheNational @CBCNews  CBC.ca Online CBCNewsNetwork Channel 502
Watching LIVE! Coverage 
CBC NEWS CHIEF CORRESPONDENT Peter MANSBRIDGE",524932511001227264,0,24000965.0,433675700,0,0,0,2,48010,0,794,941,1,5,0,0,0.17045454545454544
1,524930671220105216,5.2493218015871386e+17,ottawashooting,@CBCTheNational @NatopowerGaming Seems to be the same link. Doesn't work on mobile either.,524933030004400129,0,24000965.0,16472794,0,0,0,2,1483,0,445,1246,2,3,0,0,0.0
1,524930671220105216,5.249330300044001e+17,ottawashooting,@djvarley @NatopowerGaming Sorry! Try this: http://t.co/5hP6wYTykV,524933348129779713,0,16472794.0,24000965,0,0,0,2,11868,1,126711,75,1,9,0,0,-0.625
1,524930671220105216,5.249306712201052e+17,ottawashooting,@CBCTheNational @CBCNews running the footage of shot soldier's resuscitation is not cool. Her\his family might be watching. Stop it.,524934475323801600,0,24000965.0,2559360894,0,0,0,2,113,0,26,517,3,5,0,0,-0.175
1,524930671220105216,5.249313456851804e+17,ottawashooting,@SJCurrie23 @CBCTheNational @CBCNews I agree!  Horrible scene for family friends and colleagues to see!,524934797991641088,0,273277475.0,2222340270,0,0,0,3,309,0,16,83,0,4,0,0,-1.0
1,524930671220105216,5.249333481297797e+17,ottawashooting,@CBCTheNational @djvarley thanks.,524936828168986624,0,24000965.0,991976190,0,0,0,2,2485,0,130,341,1,1,0,0,0.2
1,524930671220105216,5.249306712201052e+17,ottawashooting,@CBCTheNational @CBCVancouver we need more gun free zones so the whackos can shoot without worry. Thank god no citizens were armed.,524940588656128001,0,24000965.0,1081610900,0,0,0,2,1458,0,85,110,2,2,0,0,0.45
1,524930671220105216,5.249306712201052e+17,ottawashooting,@CBCTheNational @CBCNews m'y god,524941177230200832,0,24000965.0,2384425684,0,0,0,2,166,0,19,111,0,1,0,0,0.0
1,524930671220105216,5.249306712201052e+17,ottawashooting,@CBCTheNational @CBCVancouver We get the gist already.  Give us a break and talk about something else.,524942351169372161,0,24000965.0,2155818704,0,0,0,2,1345,0,23,45,2,2,0,0,0.0
1,524930671220105216,5.249306712201052e+17,ottawashooting,TRAGIC“@CBCTheNational: DEVELOPING NEWS: Soldier shot at War Memorial. Watch CBC NN for coverage. Or follow online: http://t.co/isw9it45HK”,524944870654242816,0,24000965.0,1409139006,0,0,0,1,582,0,107,150,3,13,0,0,0.0
1,524930671220105216,5.249317634210652e+17,ottawashooting,@CBCTheNational you talked tonight about voyeurism given our soldiers last moments. Reflect on your own images broadcast yesterday.,525459831977963522,0,116116017.0,116116017,0,0,0,1,204,0,34,127,2,2,0,0,0.3
1,524931019745812480,,ottawashooting,DEVELOPING STORY: Soldier shot in #Ottawa at War Memorial. http://t.co/mm5SwzQpyZ http://t.co/U94FCGWlsi,524931019745812480,1,,17659340,1,148,21,0,48214,0,149858,103,3,16,0,0,0.0
1,524931019745812480,5.249310197458125e+17,ottawashooting,@CTVToronto We need to do something about this Canada!!,524934711656071168,0,17659340.0,728394116,0,0,0,1,2859,0,57,107,0,2,0,0,0.0
1,524931019745812480,5.249310197458125e+17,ottawashooting,@CTVToronto @Elisa_Lo_ So sad.,525152813857255424,0,17659340.0,345595739,0,0,1,2,3575,0,315,195,1,3,1,0,-0.5
1,524931019745812480,5.251528138572554e+17,ottawashooting,@KerriBennettW @CTVToronto enemies in our midst...it is very sad! And for what? Hard to understand! A precious life lost senselessly 😢,525229074265161730,0,345595739.0,309809359,0,0,0,2,22366,0,2332,1915,3,6,1,0,-0.2256944444444445
1,524931019745812480,5.252290742651617e+17,ottawashooting,"@Elisa_Lo_ @CTVToronto Crazy evil. :( Prayers for comfort for all those harmed/hurt, body or soul.",525462653943037952,0,309809359.0,345595739,0,0,1,2,3575,0,315,195,2,8,1,1,-0.7833333333333333
1,524931019745812480,5.2546265394303795e+17,ottawashooting,@KerriBennettW @CTVToronto that is the word....evil... no other explanation for such an act! :(( Prayers...only God can comfort &amp; heal...,525470479143170049,0,345595739.0,309809359,0,0,0,2,22366,0,2332,1915,13,19,0,0,-0.22916666666666666
1,524931110279852032,,ottawashooting,"Soldier shot, Parliament locked down after gunfire erupts at war memorial. Developing story: http://t.co/ULAKX3dYO1 http://t.co/o5P3RDYb8C",524931110279852032,1,,8736882,0,171,21,0,249303,1,543091,415,3,18,1,0,-0.15555555555555559
1,524931110279852032,5.24931110279852e+17,ottawashooting,“@globeandmail: Developing story: http://t.co/AMKw4uKBum http://t.co/pMTen98sBN”. Soldiers shouldn't have this concern at home!!,524932001720459264,0,8736882.0,18168840,0,0,1,1,1688,0,117,180,3,19,0,0,0.0
1,524931110279852032,5.24931110279852e+17,ottawashooting,"“@globeandmail: Soldier shot, Parliament locked down after gunfire erupts at war memorial. http://t.co/js9CLv0D4y http://t.co/oXYpP3T16m”",524932041457291264,0,8736882.0,19543128,0,1,0,1,6196,0,988,817,3,19,1,0,-0.15555555555555559
1,524931110279852032,5.24931110279852e+17,ottawashooting,"#AttackInOttawa
@globeandmail: Soldier shot; Parliament locked down; gunfire erupts
http://t.co/snL5JwIKrg http://t.co/4GoYDx8dQ3",524933298314039296,0,8736882.0,999907196,1,2,0,1,9798,0,659,1339,2,18,1,0,-0.15555555555555559
1,524931110279852032,5.24931110279852e+17,ottawashooting,@globeandmail props to your journalists for gaining amazing access to the scene in #ParliamentHill. Great work.,524946627455631360,0,8736882.0,19679903,1,0,0,1,76,0,108,77,2,3,0,2,0.7000000000000001
1,524931324763992064,,ottawashooting,Very reliable source on Parliament Hill tells me the assailant has been killed. #cdnpoli #ottnews,524931324763992064,1,,25977925,2,169,21,0,7255,1,5303,797,1,3,0,0,0.0
1,524931324763992064,5.2493132476399206e+17,ottawashooting,“@_MarkSutcliffe: Very reliable source on Parliament Hill tells me the assailant has been killed. #cdnpoli #ottnews”,524931653781958656,0,25977925.0,605911786,2,11,0,1,1135,0,708,1392,1,5,0,0,0.0
1,524931324763992064,5.2493132476399206e+17,ottawashooting,@_MarkSutcliffe are you inside PH? can we talk to you on Global News?,524932468437053440,0,25977925.0,16215933,0,0,0,1,8012,0,8623,1294,0,3,0,0,0.0
1,524931324763992064,5.2493246843705344e+17,ottawashooting,@KrisReyes I'm not. I just received an email from someone in Centre Block.,524932714940862464,0,16215933.0,25977925,0,0,0,1,7262,1,5315,798,2,3,0,0,0.0
1,524931324763992064,5.2493271494086246e+17,ottawashooting,"@_MarkSutcliffe thanks Mark, Are you in Ottawa? Stay safe",524932994553769984,0,25977925.0,16215933,0,0,0,1,8012,0,8623,1294,0,3,0,0,0.35
1,524931324763992064,5.2493132476399206e+17,ottawashooting,@_MarkSutcliffe @nspector4 God I hope this is true.,524933622441476096,0,25977925.0,239986921,0,0,0,2,5931,0,407,1078,1,3,0,2,0.35
1,524931324763992064,5.2493132476399206e+17,ottawashooting,"@_MarkSutcliffe @SensChirp Your source is half right, there are 2 of em.",524934352845938689,0,25977925.0,100533495,0,0,0,2,516,0,11,60,1,4,0,0,0.05952380952380952
1,524931324763992064,5.2493132476399206e+17,ottawashooting,“@_MarkSutcliffe: Very reliable source on Parliament Hill tells me the assailant has been killed. #cdnpoli #ottnews”,524936002297933824,0,25977925.0,380130226,2,0,0,1,13202,0,110,303,1,5,0,0,0.0
1,524931752725585921,,ottawashooting,Source says ONE suspect shot and killed inside PARLIAMENT HILL - security sweep still underway. #ottnews #BREAKING,524931752725585921,1,,49654153,2,201,11,0,31207,1,19633,108,1,4,0,0,-0.2
1,524931752725585921,5.249317527255859e+17,ottawashooting,@CFRAOttawa @StuntmanStu @cnnbrk,524933462508437506,0,49654153.0,437879583,0,0,0,3,311,0,82,181,0,0,0,0,0.0
1,524931752725585921,5.249317527255859e+17,ottawashooting,"@CFRAOttawa

Has the suspect been caught",524934159949889536,0,49654153.0,752296526,0,0,0,1,4,0,16,151,0,0,0,0,0.0
1,524931830173421568,,ottawashooting,Several MPs tweeting that lone gunman shot dead in Centre Block. All MPs reportedly safe. #cdnpoli #ottawa,524931830173421568,1,,271445418,2,101,8,0,17222,1,11408,298,2,4,0,0,0.09999999999999999
1,524931830173421568,5.249318301734216e+17,ottawashooting,@robertbenzie good,524932085682020352,0,271445418.0,24190195,0,0,0,1,2946,0,330,1284,0,0,0,1,0.7
1,524931913426157568,,ottawashooting,"UPDATED: Shots fired on Parliament Hill, soldier injured at National War Memorial http://t.co/eyhV6c2yiv http://t.co/wy63eYJbB1",524931913426157568,1,,19636948,0,694,144,0,83190,1,639917,367,2,17,0,0,0.0
1,524931913426157568,5.249319134261576e+17,ottawashooting,"@CP24 I bet the ""religion of peace"" had something to do with this.",524932680480473088,0,19636948.0,181033896,0,3,4,1,5297,0,134,100,1,5,0,0,0.0
1,524931913426157568,5.249319134261576e+17,ottawashooting,@CP24 Please tell me the Police took care of him/her with an empty magazine in return fire!,524932939793313793,0,19636948.0,2651807532,0,0,0,1,1279,0,67,493,0,4,0,0,-0.125
1,524931913426157568,5.249319134261576e+17,ottawashooting,"RT @CP24: UPDATED: Shots fired on Parliament Hill, soldier injured at National War Memorial http://t.co/OcogO31Jk5 http://t.co/93klgktUJx",524933456137310208,0,19636948.0,21923301,0,0,0,1,44474,0,1449,694,2,20,0,0,0.0
1,524931913426157568,5.249319134261576e+17,ottawashooting,@CP24 @runcanucksrun dammit! :(,524933887311740928,0,19636948.0,464114914,0,0,0,2,10975,0,683,690,0,5,0,0,-0.75
1,524931913426157568,5.249319134261576e+17,ottawashooting,@CP24,524933934363058178,0,19636948.0,139872835,0,0,0,1,49,0,3,30,0,2,0,0,0.0
1,524931913426157568,5.249319134261576e+17,ottawashooting,"“@CP24: UPDATED: Shots fired on Parliament Hill, soldier injured at National War Memorial http://t.co/uHX1znkPyU http://t.co/teexDg6ooH”",524933999467450368,0,19636948.0,14218890,0,1,0,1,6709,0,517,686,2,17,0,0,0.0
1,524931913426157568,5.249319134261576e+17,ottawashooting,@CP24 @999virginTO what the hell is wrong with people?!,524934118367580161,0,19636948.0,27060751,0,0,0,2,687,0,149,820,0,7,0,0,-0.625
1,524931913426157568,5.249329397933138e+17,ottawashooting,@Neiler_1 @CP24 Gunman is on the loose apparently...,524934645390258176,0,2651807532.0,34672175,0,0,0,2,18448,0,638,780,3,7,0,0,-0.013461538461538462
1,524931913426157568,5.249319134261576e+17,ottawashooting,"“@CP24: UPDATED: Shots fired on Parliament Hill, soldier injured at National War Memorial http://t.co/cBSvFRhA5h http://t.co/1si7q6APjz”",524937061057703936,0,19636948.0,554073874,0,0,0,1,2787,0,250,145,2,19,0,0,0.0
1,524931913426157568,5.249319134261576e+17,ottawashooting,"“@CP24: UPDATED: Shots fired -Parliament Hill, soldier injured at National War Memorial http://t.co/nDFb0XEbUB http://t.co/27sMaSyFPG”
Scary",524937260371046400,0,19636948.0,845757864,0,0,0,1,2331,0,74,213,2,19,0,0,-0.5
1,524931913426157568,5.2493411836758016e+17,ottawashooting,@Crickey13 @CP24 ya very scary! @KellaOnair,524937316750880768,0,27060751.0,23775585,0,0,0,3,78615,0,29093,2179,0,5,0,0,-0.8125
1,524931913426157568,5.249376030079304e+17,ottawashooting,@manof1000 @CP24 haha wait until they release the shooter's name and you'll see.,524938850121310208,0,2837747631.0,181033896,0,0,0,2,5297,0,134,100,1,9,0,0,0.2
1,524931913426157568,5.249319134261576e+17,ottawashooting,@CP24 oh shit nvm @haileyhutul,524941039304704001,0,19636948.0,249843334,0,0,0,2,35781,0,277,236,0,2,0,0,-0.2
1,524931913426157568,5.249403018244424e+17,ottawashooting,@Dwubaseballmom not good at all! Let me know what happens!,524942224446857216,0,2827897042.0,587677480,0,0,0,1,234,0,344,324,0,2,0,1,-0.5
1,524931913426157568,5.249426592791593e+17,ottawashooting,@Dwubaseballmom multiple shooters too,524943032936693760,0,2827897042.0,587677480,0,0,0,1,234,0,344,324,0,0,0,0,0.0
1,524931913426157568,5.249434035374285e+17,ottawashooting,@Dwubaseballmom not good at all!,524943646999605249,0,2827897042.0,587677480,0,0,0,1,234,0,343,324,0,1,0,1,-0.4375
1,524931913426157568,,ottawashooting,"@manof1000 @CP24 2 soldiers got run over yesterday ""in the name of Allah"" do you not think this could be related?",524944289043066880,0,,181033896,0,0,0,1,5297,0,134,100,0,10,0,0,0.0
1,524931913426157568,5.249346453902582e+17,ottawashooting,@RebeccaErol @CP24 Gunman is CONFIRMED DEAD!!!!!!!!!! Sgt.at Arms Kevin Vickers shot him!!! WAY TO GO KEVIN.,524948390002823168,0,34672175.0,2651807532,0,0,0,2,1279,0,67,493,2,17,0,0,-0.3
1,524931913426157568,5.249483900028232e+17,ottawashooting,@Neiler_1 @CP24 gunmen now….,524950098573524992,0,2651807532.0,34672175,0,0,0,2,18454,0,636,781,1,5,0,0,0.0
1,524931913426157568,5.24950098573525e+17,ottawashooting,"@RebeccaErol @CP24 Yes, it is believed that there are 2 more on the loose or hiding at the Rideau Center.",524950713550790656,0,34672175.0,2651807532,0,0,0,2,1279,0,67,493,1,5,0,0,0.10769230769230768
1,524931913426157568,5.249326804804731e+17,ottawashooting,"“@Signorile21: @CP24 I bet the ""religion of peace"" had something to do with this.” What does religion have to do with any of this...",524960648367996928,0,181033896.0,28914990,0,1,2,2,40795,0,363,454,4,11,0,0,0.0
1,524931913426157568,5.249606483679969e+17,ottawashooting,"@NADEENNQ @CP24 2 soldiers run over ""in the name of Allah"" yesterday do you not think these 2 incidences are related?",524961237701251075,0,28914990.0,181033896,0,0,0,2,5297,0,134,100,0,7,0,0,0.0
1,524931913426157568,5.249612377012511e+17,ottawashooting,@Signorile21 @NADEENNQ threat levels were increased yesterday due to internal chatter of ISIS and other Islamic groups. No coincidence,524962959035232256,0,181033896.0,541903836,0,1,1,2,818,0,416,76,1,3,0,0,-0.08333333333333333
1,524931913426157568,5.2496295903523226e+17,ottawashooting,"@rockqli @Signorile21 these are terrorist groups and not Islamic groups, 2 complete different things",524963687707447296,0,541903836.0,28914990,0,0,1,2,40795,0,363,454,0,4,0,0,0.05
1,524931913426157568,5.249636877074473e+17,ottawashooting,@NADEENNQ @rockqli yes but the vast majority of these terrorist groups also happen to be Islamic.,524964119506866176,0,28914990.0,181033896,0,0,1,2,5297,0,134,100,1,1,0,0,0.0
1,524931913426157568,5.249636877074473e+17,ottawashooting,@NADEENNQ @Signorile21 are you just ignorant to the fact that they're RADICAL islams? You think ISIS and Al'Qaeda are terrorists for fun?,524967341139197952,0,28914990.0,541903836,0,1,2,2,818,0,416,76,0,6,0,0,0.3
1,524931913426157568,5.249641195068662e+17,ottawashooting,@Signorile21 ❌ While they kill &amp; murder in the name of Islam they are fundamentally un-Islamic. Get informed &gt;&gt; http://t.co/WEyHKBcQ5p,525008230012162048,0,181033896.0,2241104768,0,0,1,1,543,0,61,64,2,16,0,0,0.0
1,524931913426157568,5.2500823001216205e+17,ottawashooting,@thehalalgourmet cool. Still doesn't defer from the fact that they are killing in the name of Islam.,525041907312107521,0,2241104768.0,181033896,0,0,0,1,5297,0,134,100,2,3,0,0,0.35
1,524931913426157568,5.250419073121075e+17,ottawashooting,@Signorile21 Absolutely!! The point is that these are not Islamic groups. Continuing to say so is to engender Islam w/ such actions. ❌❌❌,525045540850266112,0,181033896.0,2241104768,0,0,0,1,543,0,61,64,2,7,0,0,0.15625
1,524932056560963584,,ottawashooting,"BREAKING: At least 20 shots have been fired in the Canadian parliament in Ottawa, according to witnesses.",524932056560963584,1,,20639175,0,102,20,0,14966,0,17145,6703,1,5,0,0,-0.3
1,524932056560963584,5.249320565609636e+17,ottawashooting,"@JFXM: BREAKING: At least 20 shots have been fired in the Canadian parliament in Ottawa, according to witnesses.",524932989613256705,0,20639175.0,219815274,0,0,0,1,6082,0,235,206,1,6,0,0,-0.3
1,524932056560963584,5.249320565609636e+17,ottawashooting,@JFXM wats happening?@AbuSaalihah1,524933566405562368,0,20639175.0,2416084189,0,0,0,2,4797,0,542,567,0,2,0,0,0.0
1,524932056560963584,5.249320565609636e+17,ottawashooting,@jfxm @locustiya may secularism thrive! Order more investigations against those oppose terrorism,524941386231971841,0,20639175.0,147438072,0,0,0,2,7908,0,174,450,0,1,0,0,0.5
1,524932327907270656,,ottawashooting,"Shooting in downtown Ottawa, police evacuating Rideau Centre and closing off Wellington. Stay safe #uOttawa students",524932327907270656,1,,18277355,1,110,14,0,1871,0,3597,1895,1,3,0,0,0.5
1,524932327907270656,5.2493232790727066e+17,ottawashooting,@SFUO_FEUO @uOttawa why hasn't the university sent an emergency notification? Should have a while ago. #Ottawa #safety,524933858236854273,0,18277355.0,710347763,2,4,0,2,299,0,61,201,1,6,0,0,0.0
1,524932327907270656,5.2493232790727066e+17,ottawashooting,@SFUO_FEUO exactly! We tested the emergency alert system yesterday! Why haven't we got a notification?,524934421074673664,0,18277355.0,241554041,0,0,0,1,1413,0,129,489,0,5,0,0,0.390625
1,524932327907270656,5.2493442107467366e+17,ottawashooting,@lauren_616 We are monitoring all #uOttawa twitter feeds and will pass on information as we get it. You can follow @uOttawaAlert as well,524935458695155712,0,241554041.0,18277355,1,0,0,2,1871,0,3613,1895,1,6,0,0,0.0
1,524932327907270656,5.249338582368543e+17,ottawashooting,"@a_shaily Avoid Rideau Center and surroundings, @uOttawa Protection monitoring ~AJ",524935829782007808,0,710347763.0,70424993,0,0,0,2,8411,0,9667,3398,0,3,0,0,-0.1
1,524932327907270656,5.249338582368543e+17,ottawashooting,@a_shaily @uOttawa We are monitoring all uOttawa and City of Ottawa social media pages and will pass on information as we get it,524937183632056320,0,710347763.0,18277355,0,0,1,2,1871,0,3613,1895,0,1,0,0,0.03333333333333333
1,524932574909857792,,ottawashooting,Parliament was stormed by at least one gunman who shot a soldier standing guard at Canada's war memorial. #cbcOTT #OTTnews,524932574909857792,1,,18999969,2,238,30,0,38412,0,66650,296,1,4,0,0,-0.3
1,524932574909857792,5.249325749098578e+17,ottawashooting,@CBCOttawa Most/all NCR federal buildings locked down. Told to stay inside. Need pass card to enter. @GiacomoPanico,524933682759753728,0,18999969.0,431275191,0,0,0,2,4034,0,131,187,3,4,1,0,-0.15555555555555559
1,524932574909857792,5.249325749098578e+17,ottawashooting,“@CBCOttawa: Parliament was stormed by at least one gunman who shot a soldier standing guard at Canada's war memorial. #cbcOTT #OTTnews”,524934728508792835,0,18999969.0,1243880023,2,1,1,1,14364,0,596,433,1,5,0,0,-0.3
1,524932574909857792,5.249325749098578e+17,ottawashooting,"@CBCOttawa gunman is in parliament , buddy if mine is locked in a room inside",524935260057128961,0,18999969.0,2767058804,0,0,0,1,264,0,12,36,0,1,0,0,0.0
1,524932574909857792,5.249325749098578e+17,ottawashooting,"“@CBCOttawa: Parliament was stormed by at least one gunman who shot a soldier standing guard at Canada's war memorial.""",524935269779525632,0,18999969.0,196028294,0,0,0,1,7114,0,374,274,1,4,0,0,-0.3
1,524932574909857792,5.249325749098578e+17,ottawashooting,"@CBCOttawa two guys are in with him , they saw the shooter get out of a car",524935419935608832,0,18999969.0,2767058804,0,0,0,1,264,0,12,36,0,1,0,0,0.0
1,524932574909857792,5.249325749098578e+17,ottawashooting,@CBCOttawa gunman also has a machete,524938449619804160,0,18999969.0,2767058804,0,0,0,1,264,0,12,36,0,0,0,0,0.0
1,524932574909857792,5.249325749098578e+17,ottawashooting,"@CBCOttawa 
Madness! I am so sorry dear neighbors...",524941793453154305,0,18999969.0,743456575,0,0,0,1,20130,0,3192,3250,3,4,0,0,-0.5
1,524932574909857792,5.249325749098578e+17,ottawashooting,"@CBCOttawa my buddy is still in lockdown, he emailed me a few mins ago",525018610075328512,0,18999969.0,2767058804,0,0,0,1,264,0,12,36,0,1,0,0,-0.2
1,524932574909857792,5.249325749098578e+17,ottawashooting,@CBCOttawa if I were to guess there's more than one of these bastards on the loose,525018739763187716,0,18999969.0,2767058804,0,0,0,1,264,0,12,36,0,1,0,0,0.21153846153846154
1,524932792925569024,,ottawashooting,Recap: Parliament Hill in lockdown after uniformed Canadian soldier shot at War Memorial. Suspect on loose; witnesses say he had rifle.,524932792925569024,1,,19038934,0,561,69,0,25591,1,365854,264,2,4,0,0,-0.07692307692307693
1,524932792925569024,5.24932792925569e+17,ottawashooting,“@CBCAlerts: How does this happen? Shooting a soldier who served our great nation. Radical? #Ottawa #Canada,524933375149473794,0,19038934.0,279643305,2,0,0,1,1437,0,165,1086,1,6,0,1,0.8
1,524932792925569024,5.24932792925569e+17,ottawashooting,.@CBCAlerts Any word on soldier's condition? They must've let an ambulance in.,524933518233985024,0,19038934.0,272112035,0,0,0,1,95355,0,1350,2000,2,5,0,0,0.0
1,524932792925569024,5.24932792925569e+17,ottawashooting,"@CBCAlerts  I am sickened. This has to stop.  It's murder. Soldiers have families, they have Mothers.",524933821859643393,0,19038934.0,398401797,0,0,0,1,326,0,20,41,4,6,0,0,0.0
1,524932792925569024,5.24933518233985e+17,ottawashooting,"@CBCAlerts Got it.
https://t.co/FhROjvDoeF",524934035832074243,0,272112035.0,272112035,0,0,0,1,95355,0,1350,2000,2,6,0,0,0.0
1,524932792925569024,5.24932792925569e+17,ottawashooting,"@CBCAlerts are the ""Terrorists "" being followed by CSIS?  That's what they say they are doing",524934184700493825,0,19038934.0,398401797,0,0,0,1,326,0,20,41,0,4,0,0,0.0
1,524932792925569024,5.24932792925569e+17,ottawashooting,@CBCAlerts,524934252925050880,0,19038934.0,273006611,0,0,0,1,5,0,2,15,0,0,0,0,0.0
1,524932792925569024,5.24932792925569e+17,ottawashooting,@CBCAlerts the while diwntown is on lockdown!,524934507036942336,0,19038934.0,621930944,0,0,0,1,1376,0,13,15,0,1,0,0,0.0
1,524932792925569024,5.24932792925569e+17,ottawashooting,@CBCAlerts @JeffreyGuterman unconfirmed but reliable source /Ottawa and RCMP not commenting police/Suspect has been killed inside Parliament,524935981615820800,0,19038934.0,221355278,0,0,0,2,13168,0,2594,2586,0,2,0,0,-0.2
1,524932792925569024,5.24932792925569e+17,ottawashooting,MT @CBCAlerts Parliament Hill on lockdown after uniformed Canadian soldier shot at War Memorial. Suspect on loose witnesses say he had rifle,524937503888117761,0,19038934.0,16072089,0,0,0,1,38834,0,2829,3109,1,1,0,0,-0.07692307692307693
1,524932792925569024,5.24932792925569e+17,ottawashooting,@CBCAlerts @JeffreyGuterman Very sad week for Canada. Our #CanadianForces aren't safe in their own country.,524937704791085056,0,19038934.0,2284145784,1,0,0,2,3271,0,688,1127,2,4,1,0,0.15
1,524932792925569024,5.24932792925569e+17,ottawashooting,“@CBCAlerts: Parliament Hill in lockdown after uniformed Canadian soldier shot at War Memorial.Suspect on loose;witnesses say he had rifle.”,524940312406654976,0,19038934.0,590520318,0,0,0,1,9713,0,298,311,2,4,0,0,0.0
1,524932792925569024,5.24932792925569e+17,ottawashooting,@CBCAlerts @milnews_ca 2 witnesses say he kicked them out of their car &amp; drove off in it. (NPR),524944452100816896,0,19038934.0,16105433,0,0,0,2,16846,0,191,373,1,7,0,0,0.0
1,524932935137628160,,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,524932935137628160,1,,22872643,0,225,331,0,5865,1,590928,907,3,5,0,0,-0.2
1,524932935137628160,5.2493293513762816e+17,ottawashooting,@kellyoxford Oh Canada….,524933104742723584,0,22872643.0,37632713,0,0,0,1,53760,0,776,572,1,1,0,0,0.0
1,524932935137628160,5.2493293513762816e+17,ottawashooting,@kellyoxford agreed,524933148380237825,0,22872643.0,449053517,0,0,0,1,3917,0,237,508,0,0,0,0,0.0
1,524932935137628160,5.2493293513762816e+17,ottawashooting,@kellyoxford what's your source? That's not confirmed!,524933274444238848,0,22872643.0,23877673,0,0,1,1,13846,0,811,225,0,4,0,0,-0.25
1,524932935137628160,5.2493293513762816e+17,ottawashooting,"@kellyoxford Was it your Canada when that guy beheaded that other guy on the bus? Shit happens, but we're mostly still fine up here",524933385010290688,0,22872643.0,132620209,0,0,0,1,11381,0,620,361,0,3,0,0,0.14791666666666667
1,524932935137628160,5.2493293513762816e+17,ottawashooting,@kellyoxford the gunman is still on the loose.,524933431793553408,0,22872643.0,136072927,0,0,0,1,843,0,210,196,1,1,0,0,-0.07692307692307693
1,524932935137628160,5.2493293513762816e+17,ottawashooting,@kellyoxford please wait on this. Also sounds like multiple suspects. People need to stay vigilant.,524933486407602176,0,22872643.0,740823396,0,0,0,1,104,0,745,1855,3,3,0,1,0.0
1,524932935137628160,5.2493293513762816e+17,ottawashooting,@kellyoxford might want to actually confirm shit like that before tweeting.,524934003892432896,0,22872643.0,1104350714,0,0,0,1,361,0,26,167,1,1,0,1,-0.1
1,524932935137628160,5.249340038924329e+17,ottawashooting,"@obiterdictayo I know what I'm doing here, thanks.",524934776940412929,0,1104350714.0,22872643,0,0,3,1,5892,1,591102,909,1,3,0,0,0.2
1,524932935137628160,5.2493293513762816e+17,ottawashooting,@kellyoxford It's Harper's Canada though,524935670260047872,0,22872643.0,15201559,0,0,1,1,39725,0,772,988,0,2,0,0,0.0
1,524932935137628160,5.249347769404129e+17,ottawashooting,@kellyoxford @obiterdictayo there has been zero confirmation that gunman is down. Maybe let news outlets on scene handle the reporting.,524936650087231488,0,22872643.0,22507820,0,0,2,2,342,0,90,534,2,2,1,0,-0.15555555555555559
1,524932935137628160,5.2493293513762816e+17,ottawashooting,@kellyoxford my thoughts also,524939106367721472,0,22872643.0,35408870,0,0,0,1,98047,0,8084,4351,0,0,0,0,0.0
1,524932935137628160,5.249331047427236e+17,ottawashooting,@alcanlin @kellyoxford great response bro.,524939588406878208,0,37632713.0,25739948,0,0,0,2,5139,0,154,519,1,1,0,1,0.8
1,524932935137628160,5.249366500872315e+17,ottawashooting,@HDMcC @kellyoxford @obiterdictayo why shouldn't a private citizen make a comment on a news event?,524940223160287232,0,22507820.0,23429900,0,0,0,3,6377,0,167,710,0,2,0,0,0.0
1,524932935137628160,5.249395884068782e+17,ottawashooting,@TwitchieRich @kellyoxford I try…. Unfortunately I don’t think it’d protect me against bullets,524940370321629184,0,25739948.0,37632713,0,0,0,2,53760,0,776,572,1,1,0,0,-0.5
1,524932935137628160,5.249402231602872e+17,ottawashooting,@subloke @kellyoxford @obiterdictayo Not a comment. Stated  gunman had been neutralized.Simply not true. Over 500k followers.Irresponsible.,524941900223381504,0,23429900.0,22507820,0,0,1,3,342,0,90,534,5,8,0,1,-0.175
1,524932935137628160,5.249419002233815e+17,ottawashooting,@HDMcC @kellyoxford @obiterdictayo the news report I'm watching currently reported the same thing before Kelly tweeted it.,524943005313409025,0,22507820.0,23429900,0,0,0,3,6377,0,167,710,1,2,0,0,0.0
1,524932935137628160,5.249419002233815e+17,ottawashooting,@HDMcC @kellyoxford @obiterdictayo CBC news is reporting the gunman has been shot. Are you bitching at them also?,524944658992865280,0,22507820.0,23429900,0,0,2,3,6377,0,167,710,1,2,0,0,0.0
